X,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Tmem209,1146.019508,-0.119346155,0.067136638,-1.777660588,0.075459616,0.159565542
Tmem214,1547.742328,0.055227609,0.065192156,0.847151143,0.396910882,0.557827423
Tmem216,74.84424698,-0.44002314,0.211667948,-2.078836895,0.037632344,0.091091804
Tmem217,1.171483176,2.154646946,1.71833043,1.253918867,0.209871497,NA
Tmem218,65.71675455,-0.31006733,0.227549477,-1.362636972,0.172996951,0.305645879
Tmem219,320.2249091,-0.362987056,0.114634725,-3.166466858,0.001543029,0.006197049
Tmem220,56.4077472,-0.565308066,0.279253141,-2.024357056,0.042933427,0.101138006
Tmem221,20.68429285,-4.283814017,0.75984455,-5.637750532,1.72E-08,2.72E-07
Tmem222,767.2888795,-0.104739251,0.083756015,-1.250528109,0.211106694,0.354399038
Tmem229b,1900.376375,-0.448626115,0.059472231,-7.543455292,4.58E-14,2.05E-12
Tmem230,403.210086,-0.177775148,0.115826991,-1.534833526,0.124824725,0.237015007
Tmem231,50.75378586,-0.41286377,0.275245494,-1.499983757,0.13361861,0.249953534
Tmem234,2720.755579,0.021647483,0.068138164,0.317699826,0.750712643,0.845654774
Tmem237,151.2908086,-0.127233583,0.158925711,-0.800585265,0.423371784,0.582416151
Tmem238,63.02075156,-0.292321268,0.237213719,-1.232311812,0.217832629,0.362856698
Tmem240,43.15835927,-0.737270779,0.294063987,-2.507178071,0.012169938,0.035905894
Tmem241,174.6432845,-0.176838681,0.142300967,-1.242708918,0.213975116,0.358043142
Tmem242,318.5746826,-0.432678146,0.117110077,-3.694627802,0.000220209,0.001146298
Tmem243,960.5204175,-0.015987875,0.085134867,-0.187794683,0.851037604,0.911609064
Tmem245,1817.725095,0.655750877,0.106338789,6.16661974,6.98E-10,1.50E-08
Tmem248,1404.402904,-0.337864264,0.06262122,-5.395363825,6.84E-08,9.23E-07
Tmem25,9.204863485,0.191614732,0.745767386,0.256936325,0.797227928,0.876438712
Tmem251,309.2883861,-0.37415962,0.121433063,-3.081200559,0.002061677,0.007977904
Tmem253,12.28665299,0.52740112,0.482378415,1.093334825,0.274246818,0.430121106
Tmem255a,9.200454829,0.613917047,0.711421629,0.862944029,0.388168241,0.549619972
Tmem256,199.364196,-0.461340993,0.146698242,-3.144829724,0.001661835,0.006602516
Tmem258,864.6673926,-0.33170294,0.083622534,-3.966669327,7.29E-05,0.000433894
Tmem259,3507.427204,0.261408234,0.063190113,4.136853392,3.52E-05,0.000230503
Tmem26,125.5134394,-0.293417079,0.272948109,-1.074992169,0.282378234,0.439451472
Tmem260,895.6445123,-0.042812168,0.071034044,-0.60269929,0.546708754,0.694447532
Tmem261,282.7476906,-0.444515778,0.140327534,-3.167701781,0.00153649,0.006173905
Tmem263,472.2736083,-0.190322056,0.091185539,-2.087195603,0.036870457,0.089606171
Tmem29,229.9302249,0.514853262,0.124251029,4.143653895,3.42E-05,0.000224694
Tmem30a,4122.134256,-0.085124374,0.050558133,-1.683693007,0.092241014,0.18759525
Tmem30b,38.68458757,-0.712391203,0.386135187,-1.844926923,0.06504817,0.14128704
Tmem30c,5.348447897,1.630368047,0.878163793,1.856564868,0.063373086,0.138309652
Tmem33,1196.564672,0.077199034,0.093972193,0.821509342,0.411356205,0.571207441
Tmem35,0.585243672,1.89031374,2.5055565,0.754448658,0.450579863,NA
Tmem37,2.771539824,0.496365885,1.148495969,0.432187747,0.665604964,0.785457842
Tmem38a,58.24081129,-0.749501581,0.259132779,-2.892345712,0.003823769,0.013514446
Tmem38b,715.0537411,0.059286143,0.101999725,0.581238262,0.561079884,0.70502834
Tmem39a,457.5836836,0.096452348,0.097708959,0.987139236,0.323574386,0.483144483
Tmem39b,384.0209141,-0.314142964,0.116945898,-2.68622473,0.007226447,0.023223902
Tmem40,0.402209682,-1.833990747,3.299141603,-0.555899373,0.578279647,NA
Tmem41a,64.50692181,-0.054758006,0.233022771,-0.234989934,0.814216546,0.886979169
Tmem41b,205.4238653,0.084474204,0.137079802,0.616241074,0.537735424,0.687036794
Tmem42,369.911813,-0.122607105,0.112549451,-1.089362088,0.275994243,0.432222526
Tmem43,1175.664397,-0.242227885,0.071798218,-3.373731159,0.000741568,0.003303516
Tmem44,0.539552264,-2.256458155,2.989562318,-0.754778765,0.450381737,NA
Tmem45a,16.7363298,-0.535828671,0.508138239,-1.054493895,0.291656854,0.449288047
Tmem5,259.5423313,-0.133206815,0.124680933,-1.068381603,0.285348412,0.442835845
Tmem50a,3092.801799,-0.549917884,0.080354845,-6.843618266,7.72E-12,2.35E-10
Tmem50b,564.864727,-0.157421829,0.097001353,-1.62288282,0.104614457,0.207119699
Tmem51,30.14177058,0.179147738,0.335269604,0.534339337,0.593106781,0.730896481
Tmem51os1,0.844199211,-0.38169513,1.922251998,-0.198566645,0.842601747,NA
Tmem52,0.436794903,-0.290232337,2.819996654,-0.102919391,0.918026948,NA
Tmem53,3.507912657,0.446186821,0.961503831,0.464051007,0.642611202,0.769094349
Tmem55a,619.9601985,-0.356699676,0.0908523,-3.926149085,8.63E-05,0.000502792
Tmem55b,747.080368,0.139902308,0.08319238,1.681672144,0.092632433,0.188222856
Tmem56,0.665289691,-2.562385798,2.412869985,-1.061965963,0.288251137,NA
Tmem57,618.1526495,0.082351936,0.088419758,0.93137482,0.351659711,0.512267816
Tmem59,2668.834899,-0.359697861,0.059181871,-6.077838604,1.22E-09,2.47E-08
Tmem59l,0.920512017,2.680210811,2.176999679,1.231148923,0.218267171,NA
Tmem60,233.9156216,-0.319045111,0.135842349,-2.348642485,0.018841989,0.051563453
Tmem62,798.9773389,0.305907048,0.083242419,3.674893796,0.000237948,0.001223032
Tmem63a,1454.730468,0.011872773,0.071232553,0.166676218,0.867624819,0.921526829
Tmem63b,498.8585804,0.597960283,0.125238174,4.774584815,1.80E-06,1.67E-05
Tmem63c,216.263375,0.592873556,0.285539962,2.076324281,0.037863969,0.091568869
Tmem64,958.6197319,0.140238334,0.086286708,1.625259996,0.104107172,0.206449375
Tmem65,1403.877969,-0.067229599,0.081071928,-0.829258663,0.406958056,0.567685791
Tmem67,88.54683015,-0.048827013,0.226234105,-0.215825166,0.829124031,0.897075773
Tmem68,449.8856478,0.143160881,0.108796648,1.315857464,0.188221888,0.325708016
Tmem69,234.5118223,-0.370246233,0.121997906,-3.034857273,0.002406495,0.009110549
Tmem70,402.1815905,-0.491035796,0.106661461,-4.603685245,4.15E-06,3.50E-05
Tmem71,1425.108594,-0.059708518,0.075182022,-0.794186121,0.427087087,0.586559165
Tmem79,17.55366402,-0.784698667,0.440710305,-1.780531697,0.074988987,0.158739162
Tmem8,1441.434454,0.182669989,0.064506763,2.831795943,0.004628738,0.01588308
Tmem80,329.4461382,-0.20505849,0.123799874,-1.656370744,0.097646762,0.196032899
Tmem81,278.8811524,0.324506335,0.139274391,2.329978493,0.019807288,0.053733686
Tmem82,21.08302444,0.246451329,0.384719855,0.640599454,0.521782955,0.673033588
Tmem86a,115.3689503,-3.087886136,0.237679296,-12.99181794,1.36E-38,4.81E-36
Tmem86b,153.8835861,0.831372775,0.168382028,4.937419897,7.92E-07,7.99E-06
Tmem87a,1816.770423,0.267076812,0.069885262,3.821647124,0.000132563,0.000732737
Tmem87b,930.8006208,0.760546906,0.080861271,9.40557689,5.17E-21,5.28E-19
Tmem88,5.975341854,0.823433721,0.690207018,1.193024265,0.23285987,0.381081845
Tmem89,0.9123137,1.636516518,2.24089266,0.730296701,0.465208844,NA
Tmem8b,165.6073853,0.147971567,0.199033613,0.743450139,0.457209198,0.615024854
Tmem9,436.0268471,-0.189581947,0.121107428,-1.565403131,0.117488415,0.226298102
Tmem91,6.745074175,0.537551102,0.635695588,0.845610875,0.397769857,0.558492752
Tmem95,3.991503452,-0.002994785,0.880852929,-0.003399869,0.997287302,0.998605552
Tmem97,36.26143113,-0.63408623,0.314170324,-2.018288114,0.043561264,0.102329088
Tmem98,0.469981135,2.657452516,3.059110725,0.86870099,0.3850107,NA
Tmem9b,875.7354758,-0.489644289,0.112803059,-4.340700461,1.42E-05,0.000103904
Tmf1,1158.59678,0.200326566,0.082743588,2.421052436,0.015475645,0.043938347
Tmie,418.9190838,-0.131770076,0.157961484,-0.834191176,0.404173263,0.564940538
Tmigd1,13.6051618,-0.320326765,0.493280547,-0.649380494,0.516092469,0.66796835
Tmigd3,0.273900602,0.429296433,3.754100095,0.114354019,0.908957162,NA
Tmod1,85.71481078,-1.234351674,0.262615734,-4.700219797,2.60E-06,2.31E-05
Tmod2,7.644780411,0.552889448,0.63313909,0.873251165,0.382526192,0.543857955
Tmod3,1897.00839,0.006981233,0.08583272,0.08133534,0.93517527,0.963533429
Tmod4,49.51299965,0.226207018,0.251105048,0.90084616,0.367670121,0.529168215
Tmpo,3579.544105,0.214321655,0.055830466,3.838793951,0.00012364,0.000690129
Tmppe,919.4331299,-0.125644597,0.083811673,-1.499130051,0.133839897,0.250207499
Tmprss11e,64.98483491,-0.628570652,0.295024484,-2.130571142,0.033124489,0.082309336
Tmprss11g,0.898666026,0.642738196,2.032923785,0.316164433,0.751877702,NA
Tmprss13,29.49230588,-0.81668562,0.379417796,-2.152470519,0.031360315,0.07871251
Tmprss3,60.45415523,0.693540544,0.239592658,2.894665262,0.003795631,0.01343589
Tmprss4,0.700768457,-1.281241479,2.210401304,-0.579642021,0.562156049,NA
Tmprss5,0.610333187,0.691849319,2.960291063,0.233709897,0.815210204,NA
Tmprss6,1.375744667,-0.637166849,1.699065002,-0.375010284,0.707652818,NA
Tmprss7,0.704505733,1.134470124,2.176558159,0.521222058,0.602212089,NA
Tmprss9,0.274331943,-1.273722343,3.814725211,-0.333896224,0.738457869,NA
Tmsb10,8821.400517,-0.260384975,0.102000896,-2.552771441,0.01068696,0.032149803
Tmsb15b1,12.80264949,-0.300394331,0.56928391,-0.527670509,0.597728046,0.734656397
Tmsb15b2,0.575881115,1.870388375,2.51489568,0.74372404,0.457043443,NA
Tmsb15l,2.218638751,-0.550165018,1.153792826,-0.47683172,0.633481956,0.761860664
Tmsb4x,40812.8736,-0.503441841,0.100597387,-5.004522045,5.60E-07,5.90E-06
Tmtc1,35.75416629,2.785036706,0.999993887,2.78505373,0.005351885,0.017967598
Tmtc2,2.886246761,0.889151845,1.045687859,0.850303308,0.395156478,0.556096043
Tmtc3,183.1958607,0.266194975,0.147148384,1.809024112,0.070447258,0.15085139
Tmtc4,360.9433268,0.240622848,0.165389796,1.454883276,0.145701579,0.266907037
Tmub1,570.9325204,-0.342744741,0.095369575,-3.593858321,0.000325817,0.001607162
Tmub2,1074.656637,0.037503774,0.069207791,0.54190105,0.587886673,0.726715455
Tmx1,1439.189927,-0.073680125,0.074557728,-0.988229221,0.3230404,0.482816912
Tmx2,489.5804016,-0.438501039,0.124498511,-3.52213881,0.00042808,0.002043786
Tmx3,1731.456021,-0.067506586,0.075439947,-0.894838729,0.370873304,0.532381114
Tmx4,1971.082248,-0.220277515,0.093416513,-2.358014734,0.018372964,0.050540741
Tnc,4.00041501,2.416201285,1.186798075,2.035899229,0.041760475,0.099005312
Tnf,672.7836967,-0.092615868,0.119013181,-0.778198411,0.436452053,0.595104077
Tnfaip1,631.9500271,0.26952074,0.08221819,3.278115721,0.001045025,0.004456907
Tnfaip2,1.862541977,-4.047696755,1.714802009,-2.36044554,0.018252998,0.050245491
Tnfaip3,6672.511978,1.627932855,0.315547192,5.159078882,2.48E-07,2.85E-06
Tnfaip8,5015.183171,-0.122551881,0.085217879,-1.438100573,0.15040552,0.273849847
Tnfaip8l1,309.3008497,-0.172049882,0.118961917,-1.44626017,0.148104243,0.270515095
Tnfaip8l2,1662.316075,-0.621004063,0.082588866,-7.519222504,5.51E-14,2.41E-12
Tnfrsf10b,60.86516754,0.556915815,0.285956636,1.947553384,0.051468426,0.117015824
Tnfrsf11a,0.41158622,-1.862095109,3.278749082,-0.567928519,0.570083506,NA
Tnfrsf12a,37.17220285,0.318832204,0.283319871,1.125343599,0.260443461,0.413692919
Tnfrsf13b,1101.942758,-0.370587735,0.083742468,-4.42532615,9.63E-06,7.39E-05
Tnfrsf13c,11.74180942,-0.655221124,0.553172398,-1.184479063,0.23622348,0.38520244
Tnfrsf14,1402.251191,0.357535485,0.129464837,2.761641648,0.005751156,0.019148053
Tnfrsf17,0.671092269,-2.572444223,2.409323507,-1.067703949,0.285654076,NA
Tnfrsf18,3290.063588,-0.702389474,0.099651378,-7.048467259,1.81E-12,6.16E-11
Tnfrsf19,0.968448425,-1.890410623,2.091597915,-0.903811678,0.366095268,NA
Tnfrsf1a,584.473511,-0.140340564,0.095899079,-1.463419304,0.14335268,0.263423175
Tnfrsf1b,8396.360205,-0.303492378,0.088953605,-3.41180527,0.000645342,0.002925648
Tnfrsf21,9.923373604,1.66308109,0.67393221,2.467727562,0.013597376,0.03943611
Tnfrsf22,534.8302653,0.22165703,0.105099503,2.10902073,0.034942792,0.085875165
Tnfrsf23,102.2170006,-0.320983325,0.218027767,-1.472213059,0.140963352,0.260476827
Tnfrsf25,1620.745921,0.091626101,0.06170727,1.484850998,0.137583299,0.255955458
Tnfrsf26,1517.16686,0.124180038,0.093970088,1.32148475,0.186339784,0.323506852
Tnfrsf4,4472.909134,-0.622807833,0.0940085,-6.625016156,3.47E-11,9.54E-10
Tnfrsf8,727.1800511,-0.259096134,0.164775175,-1.572422139,0.115852683,0.223989364
Tnfrsf9,3244.585802,-0.546348928,0.107142258,-5.099285179,3.41E-07,3.78E-06
Tnfsf10,1325.539652,-0.160489924,0.103400651,-1.552117148,0.120634196,0.230933327
Tnfsf11,2235.73038,0.088457852,0.108616551,0.814404904,0.41541303,0.575142775
Tnfsf12,4.073742866,0.417891179,0.919825183,0.454315871,0.649601494,0.774942675
Tnfsf13b,130.2977924,-0.536556539,0.185543234,-2.891814094,0.003830245,0.013525314
Tnfsf13os,0.700292958,-0.02426931,2.026554549,-0.011975651,0.990445041,NA
Tnfsf14,1003.83876,-0.226885619,0.120613234,-1.881100534,0.059958244,0.132309024
Tnfsf15,24.60434068,0.207013844,0.35939343,0.576008983,0.564609109,0.708008964
Tnfsf4,44.39677429,-1.304503985,0.341213886,-3.82312689,0.00013177,0.000729365
Tnfsf8,12772.67054,-0.287995379,0.124648196,-2.310465692,0.020862386,0.056164974
Tnfsf9,107.4484264,-0.190466723,0.182201564,-1.045362722,0.295855359,0.453766588
Tnik,2401.740863,0.178245288,0.075289511,2.367465083,0.01791041,0.04946507
Tnip1,4533.530214,-0.077964953,0.051110097,-1.525431524,0.127151501,0.240482426
Tnip2,789.4920117,0.312609542,0.076162414,4.104511982,4.05E-05,0.000259896
Tnip3,44.52968575,-1.038895897,0.297594729,-3.49097547,0.00048126,0.002265057
Tnk1,0.318990878,2.094134794,3.523355868,0.594358013,0.552272685,NA
Tnk2,3805.142821,0.342438035,0.098581583,3.473651215,0.000513428,0.002394436
Tnks,1179.062168,0.600843466,0.127547363,4.710747855,2.47E-06,2.21E-05
Tnks1bp1,1622.391813,0.37505144,0.068054203,5.511069495,3.57E-08,5.18E-07
Tnks2,6428.437233,0.077984648,0.061099771,1.276349267,0.201832082,0.342918376
Tnn,0.293350854,1.99124537,3.620463631,0.549997341,0.582321198,NA
Tnnc1,1.702850418,-0.966372755,1.448361761,-0.667217805,0.50463302,0.658173926
Tnnc2,0.711677356,0.031278472,2.018563096,0.015495415,0.987636943,NA
Tnni1,0.397565565,-1.819047692,3.772514775,-0.482184378,0.629674973,NA
Tnni3,24.47450769,0.346352485,0.348205596,0.994678113,0.319892843,0.479763868
Tnnt1,27.52376824,-0.182223055,0.36010202,-0.50603175,0.612834361,0.745736715
Tnnt2,2.135107787,3.208981448,1.458108662,2.200783475,0.027751356,0.071365757
Tnnt3,34.66270066,0.465251168,0.308873784,1.506282472,0.131994676,0.247556154
Tnp2,18.99303324,-0.712597053,0.40680622,-1.75168672,0.079827692,0.167179953
Tnpo1,3711.751428,-0.032231364,0.079083333,-0.40756204,0.683595238,0.797611343
Tnpo2,2787.403384,0.042362105,0.070003667,0.605141233,0.545085159,0.693087261
Tnpo3,2355.724453,-0.047445261,0.055971446,-0.847669028,0.39662232,0.557557286
Tnr,0.416869152,-0.309853793,3.318529624,-0.093370808,0.925608981,NA
Tnrc18,2123.803214,0.415633944,0.076214568,5.453471075,4.94E-08,6.89E-07
Tnrc6a,6769.816395,0.248725029,0.091991084,2.703794951,0.006855258,0.02217134
Tnrc6b,4405.697921,0.370827511,0.130988591,2.830990908,0.004640404,0.015916246
Tnrc6c,3468.728731,0.281785786,0.074139098,3.800771729,0.000144246,0.000790175
Tns1,608.3602847,-0.283757523,0.372190184,-0.762399266,0.445821744,0.603842682
Tns2,143.6824997,-0.092942813,0.193051908,-0.481439493,0.630204174,0.759491515
Tns3,2.410577454,-4.417991128,1.584475083,-2.788299529,0.005298553,0.017812633
Tns4,14.73758394,0.513484668,0.43800738,1.172319673,0.241068736,0.390982155
Tnxb,0.420766389,-0.293964998,2.850059441,-0.103143462,0.917849111,NA
Tob1,424.9210141,0.158547006,0.166824414,0.950382513,0.341917926,0.502237338
Tob2,2343.840277,0.139375561,0.089573533,1.555990433,0.119710367,0.22971683
Toe1,604.9903934,-0.170436699,0.101191759,-1.684294262,0.092124814,0.187406846
Tollip,1178.935568,-0.057529082,0.063291053,-0.908960739,0.36337085,0.524832349
Tom1,86.01858192,-0.312028021,0.228234405,-1.367138408,0.171581927,0.304057624
Tom1l1,0.844675397,0.576669886,2.051455749,0.281102766,0.77863158,NA
Tom1l2,1386.323932,0.69266473,0.080553662,8.598798796,8.06E-18,5.85E-16
Tomm20,591.1561987,-0.378340012,0.089122279,-4.245178823,2.18E-05,0.000150677
Tomm22,1255.082869,-0.521639867,0.086553135,-6.02681652,1.67E-09,3.33E-08
Tomm34,2459.706881,0.258886653,0.067495575,3.835609263,0.000125253,0.000698399
Tomm40,704.8639509,-0.161309354,0.081676377,-1.974981754,0.048270219,0.111110207
Tomm40l,688.1771916,-0.225708612,0.085677373,-2.634401636,0.008428572,0.026389159
Tomm5,181.5410085,-0.653845601,0.136720311,-4.782358948,1.73E-06,1.62E-05
Tomm6,4.127231834,-0.108540358,0.859406448,-0.126296886,0.899496921,0.94127069
Tomm6os,8.214605701,-0.217464154,0.596498096,-0.36456806,0.71543386,0.821089521
Tomm7,900.0786172,-0.550802577,0.097993741,-5.620793436,1.90E-08,2.96E-07
Tomm70a,1962.42489,-0.247241989,0.0544212,-4.543119036,5.54E-06,4.51E-05
Tomt,0.430516826,1.276660069,2.774417248,0.460154315,0.64540546,NA
Tonsl,2968.170966,-0.225452435,0.075880853,-2.971137341,0.002966991,0.010895403
Top1,2925.94945,0.004847005,0.072044819,0.067277636,0.94636068,0.970269767
Top1mt,212.2799963,0.036948732,0.129911272,0.284415136,0.776092261,0.862879206
Top2a,551.4641227,-0.42012793,0.110893894,-3.788557826,0.000151524,0.000824367
Top2b,7193.838522,0.119956023,0.063711239,1.882807883,0.059726408,0.131943856
Top3a,485.0729069,0.185325281,0.099844634,1.856136614,0.063434088,0.138418824
Top3b,1997.713791,0.42449906,0.069160952,6.137842888,8.36E-10,1.75E-08
Topbp1,1883.086203,0.063064181,0.0677178,0.931279225,0.351709145,0.512267816
Topors,1203.762359,0.099343557,0.075466804,1.316387493,0.188044018,0.325610614
Toporsos,98.81942778,-0.280144716,0.201198751,-1.392378011,0.163807959,0.292694262
Tor1a,637.3166991,-0.162027857,0.096472955,-1.679515856,0.093051551,0.18883328
Tor1aip1,2226.332678,-0.004865767,0.060162447,-0.080877139,0.935539661,0.963749549
Tor1aip2,1726.801974,0.096352937,0.067867262,1.419726306,0.155687376,0.281248556
Tor1b,1728.188906,0.171101409,0.068259375,2.506636034,0.012188615,0.035940034
Tor2a,1274.690995,-0.233474764,0.076239025,-3.062404902,0.002195662,0.008416529
Tor3a,864.0627481,-0.547648404,0.089764322,-6.100958538,1.05E-09,2.18E-08
Tor4a,3368.542139,-0.472005323,0.067386235,-7.00447682,2.48E-12,8.29E-11
Tox,6704.428098,0.000443161,0.084881726,0.00522092,0.995834328,0.997955864
Tox2,5845.013548,0.146503081,0.082762014,1.770172983,0.076698329,0.161647723
Tox4,2584.452928,-0.226607985,0.057912436,-3.912941669,9.12E-05,0.000527827
Tpbg,14.65203639,-0.661465935,0.58163075,-1.137260943,0.255429217,0.408091592
Tpcn1,1093.963092,0.032616908,0.098221986,0.332073393,0.73983384,0.837969151
Tpcn2,419.9208811,0.519590953,0.099041178,5.24621135,1.55E-07,1.90E-06
Tpd52,444.3838549,0.335036502,0.118556115,2.82597403,0.004713709,0.016125952
Tpd52-ps,1.281368699,1.561342072,1.646156387,0.948477365,0.342886491,NA
Tpd52l2,890.592783,-0.191002635,0.075883243,-2.517059478,0.011833885,0.035069568
Tpgs1,322.5707689,-0.350872712,0.125030128,-2.806305317,0.005011318,0.016972547
Tpgs2,356.0354935,-0.174900895,0.112010564,-1.561467857,0.118413402,0.227805104
Tpi1,1769.289824,-0.510939944,0.128596949,-3.973188684,7.09E-05,0.000424115
Tpk1,182.9906514,0.016441241,0.136848299,0.120142094,0.904370588,0.945127271
Tpm1,847.3249327,0.307740331,0.08163101,3.769894938,0.000163316,0.000881886
Tpm3,6029.749218,-0.07255789,0.048272256,-1.50309713,0.132813999,0.248916717
Tpm3-rs7,28.23131767,0.003267633,0.372832226,0.008764351,0.993007149,0.996766641
Tpm4,3263.918212,-0.126588515,0.077946442,-1.624044813,0.104366245,0.206732204
Tpmt,23.49857665,-0.202924206,0.375109541,-0.540973192,0.588526061,0.727336278
Tpp1,2156.675137,-0.129708202,0.063989268,-2.027030577,0.042659286,0.100656173
Tpp2,2951.920988,0.119171556,0.051079633,2.333054296,0.019645296,0.053403514
Tppp,24.61670143,-0.580409031,0.357385387,-1.624042425,0.104366754,0.206732204
